device;ano-mes;sensor;valor_maximo;valor_medio;valor_minimo
sirrosteste_UCS_AMV-07;2025-02;luminosidade;46.30;1.30;0.00
sirrosteste_UCS_AMV-07;2025-02;ruido;98.90;55.97;39.80
sirrosteste_UCS_AMV-07;2025-02;eco2;455.00;53.56;0.00
sirrosteste_UCS_AMV-07;2025-02;etvoc;1804.00;745.40;400.00
sirrosteste_UCS_AMV-07;2025-01;temperatura;30.10;26.81;23.90
sirrosteste_UCS_AMV-07;2025-01;umidade;60.10;52.69;39.80
sirrosteste_UCS_AMV-07;2025-01;luminosidade;13.30;1.07;0.00
sirrosteste_UCS_AMV-07;2025-01;ruido;101.40;54.17;38.80
sirrosteste_UCS_AMV-07;2025-01;eco2;353.00;55.04;0.00
sirrosteste_UCS_AMV-07;2025-01;etvoc;1715.00;761.41;400.00
sirrosteste_UCS_AMV-07;2024-12;temperatura;27.40;23.79;20.10
sirrosteste_UCS_AMV-07;2024-12;umidade;65.90;56.82;48.40
sirrosteste_UCS_AMV-07;2024-12;luminosidade;36.50;1.18;0.00
sirrosteste_UCS_AMV-07;2024-12;ruido;102.40;54.73;38.60
sirrosteste_UCS_AMV-07;2024-12;eco2;858.00;82.17;0.00
sirrosteste_UCS_AMV-07;2024-12;etvoc;2064.00;837.67;400.00
sirrosteste_UCS_AMV-07;2024-11;temperatura;29.10;24.47;20.30
sirrosteste_UCS_AMV-07;2024-11;umidade;72.60;53.58;40.60
sirrosteste_UCS_AMV-07;2024-11;luminosidade;50.60;2.64;0.00
sirrosteste_UCS_AMV-07;2024-11;ruido;102.90;56.70;39.40
sirrosteste_UCS_AMV-07;2024-11;eco2;1167.00;90.04;0.00
sirrosteste_UCS_AMV-07;2024-11;etvoc;2210.00;871.10;400.00
sirrosteste_UCS_AMV-07;2024-10;temperatura;27.20;22.15;18.40
sirrosteste_UCS_AMV-07;2024-10;umidade;73.10;55.49;40.00
sirrosteste_UCS_AMV-07;2024-10;luminosidade;776.90;11.48;0.00
sirrosteste_UCS_AMV-07;2024-10;ruido;103.60;57.20;39.30
sirrosteste_UCS_AMV-07;2024-10;eco2;772.00;79.21;0.00
sirrosteste_UCS_AMV-07;2024-10;etvoc;2015.00;874.29;400.00
sirrosteste_UCS_AMV-07;2024-09;temperatura;27.30;21.58;17.80
sirrosteste_UCS_AMV-07;2024-09;umidade;71.50;58.55;44.50
sirrosteste_UCS_AMV-07;2024-09;luminosidade;886.80;13.91;0.00
sirrosteste_UCS_AMV-07;2024-09;ruido;102.00;56.03;39.20
sirrosteste_UCS_AMV-07;2024-09;eco2;542.00;75.03;0.00
sirrosteste_UCS_AMV-07;2024-09;etvoc;1869.00;861.44;400.00
sirrosteste_UCS_AMV-07;2024-06;temperatura;24.60;17.90;12.50
sirrosteste_UCS_AMV-07;2024-06;umidade;77.60;67.63;55.90
sirrosteste_UCS_AMV-07;2024-06;luminosidade;1270.20;25.77;0.00
sirrosteste_UCS_AMV-07;2024-06;ruido;100.00;56.31;40.50
sirrosteste_UCS_AMV-07;2024-06;eco2;594.00;60.78;0.00
sirrosteste_UCS_AMV-07;2024-06;etvoc;1905.00;763.68;400.00
sirrosteste_UCS_AMV-07;2024-05;temperatura;21.70;15.53;11.50
sirrosteste_UCS_AMV-07;2024-05;umidade;86.80;70.90;58.80
sirrosteste_UCS_AMV-07;2024-05;luminosidade;1329.10;14.83;0.00
sirrosteste_UCS_AMV-07;2024-05;ruido;109.70;56.63;39.20
sirrosteste_UCS_AMV-07;2024-05;eco2;1166.00;96.79;0.00
sirrosteste_UCS_AMV-07;2024-05;etvoc;2211.00;825.90;400.00
sirrosteste_UCS_AMV-07;2024-04;temperatura;26.20;22.42;18.70
sirrosteste_UCS_AMV-07;2024-04;umidade;79.20;70.44;59.70
sirrosteste_UCS_AMV-07;2024-04;luminosidade;5062.60;381.90;0.00
sirrosteste_UCS_AMV-07;2024-04;ruido;103.00;58.43;39.00
sirrosteste_UCS_AMV-07;2024-04;eco2;1188.00;71.36;0.00
sirrosteste_UCS_AMV-07;2024-04;etvoc;2222.00;762.47;400.00
sirrosteste_UCS_AMV-08;2024-10;temperatura;35.30;17.12;7.50
sirrosteste_UCS_AMV-08;2024-10;umidade;97.90;79.69;34.80
sirrosteste_UCS_AMV-08;2024-10;luminosidade;27306.20;2314.70;0.00
sirrosteste_UCS_AMV-08;2024-10;ruido;120.00;78.88;49.80
sirrosteste_UCS_AMV-08;2024-10;eco2;71.00;0.34;0.00
sirrosteste_UCS_AMV-08;2024-10;etvoc;873.00;410.18;408.00
sirrosteste_UCS_AMV-08;2024-09;temperatura;34.00;18.97;6.00
sirrosteste_UCS_AMV-08;2024-09;umidade;97.90;72.12;29.30
sirrosteste_UCS_AMV-08;2024-09;luminosidade;27306.20;1824.60;0.00
sirrosteste_UCS_AMV-08;2024-09;ruido;120.00;78.29;47.30
sirrosteste_UCS_AMV-08;2024-09;eco2;0.00;0.00;0.00
sirrosteste_UCS_AMV-08;2024-09;etvoc;408.00;408.00;408.00
sirrosteste_UCS_AMV-08;2024-08;temperatura;35.50;15.42;0.70
sirrosteste_UCS_AMV-08;2024-08;umidade;96.60;70.11;29.40
sirrosteste_UCS_AMV-08;2024-08;luminosidade;13997.20;1082.90;0.00
sirrosteste_UCS_AMV-08;2024-08;ruido;112.30;78.44;49.10
sirrosteste_UCS_AMV-08;2024-08;eco2;184.00;8.36;0.00
sirrosteste_UCS_AMV-08;2024-08;etvoc;1518.00;411.00;403.00
sirrosteste_UCS_AMV-08;2024-07;temperatura;29.10;12.77;1.70
sirrosteste_UCS_AMV-08;2024-07;umidade;97.60;77.89;23.00
sirrosteste_UCS_AMV-08;2024-07;luminosidade;8494.50;704.70;0.00
sirrosteste_UCS_AMV-08;2024-07;ruido;106.00;76.97;49.40
sirrosteste_UCS_AMV-08;2024-07;eco2;980.00;13.15;0.00
sirrosteste_UCS_AMV-08;2024-07;etvoc;2128.00;419.67;400.00
sirrosteste_UCS_AMV-08;2024-06;temperatura;3278.00;16.64;0.00
sirrosteste_UCS_AMV-08;2024-06;umidade;95.70;71.20;28.50
sirrosteste_UCS_AMV-08;2024-06;luminosidade;8131.80;746.07;0.00
sirrosteste_UCS_AMV-08;2024-06;ruido;110.30;78.02;48.20
sirrosteste_UCS_AMV-08;2024-06;eco2;371.00;19.54;0.00
sirrosteste_UCS_AMV-08;2024-06;etvoc;1735.00;405.57;400.00
sirrosteste_UCS_AMV-08;2024-05;temperatura;33.90;14.93;3.60
sirrosteste_UCS_AMV-08;2024-05;umidade;98.00;84.78;39.40
sirrosteste_UCS_AMV-08;2024-05;luminosidade;11770.70;559.88;0.00
sirrosteste_UCS_AMV-08;2024-05;ruido;120.00;78.50;49.40
sirrosteste_UCS_AMV-08;2024-05;eco2;1186.00;24.59;0.00
sirrosteste_UCS_AMV-08;2024-05;etvoc;2220.00;434.36;400.00
sirrosteste_UCS_AMV-08;2024-04;temperatura;31.80;20.27;13.50
sirrosteste_UCS_AMV-08;2024-04;umidade;97.20;73.22;44.00
sirrosteste_UCS_AMV-08;2024-04;luminosidade;11006.00;616.63;0.00
sirrosteste_UCS_AMV-08;2024-04;ruido;111.90;68.57;41.70
sirrosteste_UCS_AMV-08;2024-04;eco2;830.00;23.39;0.00
sirrosteste_UCS_AMV-08;2024-04;etvoc;2051.00;532.30;400.00
sirrosteste_UCS_AMV-08;2024-01;temperatura;27.50;25.21;23.60
sirrosteste_UCS_AMV-08;2024-01;umidade;66.80;63.32;63.30
sirrosteste_UCS_AMV-08;2024-01;luminosidade;246.20;129.74;0.00
sirrosteste_UCS_AMV-08;2024-01;ruido;106.10;77.48;58.00
sirrosteste_UCS_AMV-08;2024-01;eco2;627.00;76.95;0.00
sirrosteste_UCS_AMV-08;2024-01;etvoc;1926.00;812.01;400.00
sirrosteste_UCS_AMV-08;2023-05;temperatura;24.50;23.15;21.70
sirrosteste_UCS_AMV-08;2023-05;umidade;66.80;57.34;51.10
sirrosteste_UCS_AMV-08;2023-05;luminosidade;383.30;75.24;0.00
sirrosteste_UCS_AMV-08;2023-05;ruido;108.40;72.88;52.80
sirrosteste_UCS_AMV-08;2023-05;eco2;223.00;31.31;0.00
sirrosteste_UCS_AMV-08;2023-05;etvoc;1572.00;683.78;400.00
sirrosteste_UCS_AMV-08;2023-04;temperatura;27.80;24.25;20.00
sirrosteste_UCS_AMV-08;2023-04;umidade;67.60;56.03;42.40
sirrosteste_UCS_AMV-08;2023-04;luminosidade;212.50;5.13;0.00
sirrosteste_UCS_AMV-08;2023-04;ruido;120.00;70.60;47.50
sirrosteste_UCS_AMV-08;2023-04;eco2;463.00;20.28;0.00
sirrosteste_UCS_AMV-08;2023-04;etvoc;2479.00;545.43;400.00
sirrosteste_UCS_AMV-08;2022-12;temperatura;33.80;22.44;16.20
sirrosteste_UCS_AMV-08;2022-12;umidade;74.00;56.12;34.80
sirrosteste_UCS_AMV-08;2022-12;luminosidade;1087.50;70.81;0.00
sirrosteste_UCS_AMV-08;2022-12;ruido;102.90;77.70;59.90
sirrosteste_UCS_AMV-08;2022-12;eco2;400.00;1.47;0.00
sirrosteste_UCS_AMV-08;2022-12;etvoc;400.00;5.58;0.00
sirrosteste_UCS_AMV-09;2024-07;temperatura;28.20;14.32;9.00
sirrosteste_UCS_AMV-09;2024-07;umidade;73.50;63.55;39.90
sirrosteste_UCS_AMV-09;2024-07;luminosidade;1995.70;1.08;0.00
sirrosteste_UCS_AMV-09;2024-07;ruido;120.00;86.55;49.20
sirrosteste_UCS_AMV-09;2024-07;eco2;20.00;19.94;0.00
sirrosteste_UCS_AMV-09;2024-07;etvoc;403.00;402.99;400.00
sirrosteste_UCS_AMV-09;2024-06;temperatura;23.00;17.16;9.40
sirrosteste_UCS_AMV-09;2024-06;umidade;79.70;63.92;44.20
sirrosteste_UCS_AMV-09;2024-06;luminosidade;8.80;0.56;0.00
sirrosteste_UCS_AMV-09;2024-06;ruido;120.00;85.32;46.60
sirrosteste_UCS_AMV-09;2024-06;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-09;2024-06;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-09;2024-05;temperatura;24.40;17.45;12.50
sirrosteste_UCS_AMV-09;2024-05;umidade;78.10;67.39;55.40
sirrosteste_UCS_AMV-09;2024-05;luminosidade;25.10;0.46;0.00
sirrosteste_UCS_AMV-09;2024-05;ruido;100.60;81.50;45.30
sirrosteste_UCS_AMV-09;2024-05;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-09;2024-05;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-09;2024-04;temperatura;28.30;22.09;19.90
sirrosteste_UCS_AMV-09;2024-04;umidade;77.00;63.83;49.70
sirrosteste_UCS_AMV-09;2024-04;luminosidade;226.50;1.11;0.00
sirrosteste_UCS_AMV-09;2024-04;ruido;112.80;84.31;49.80
sirrosteste_UCS_AMV-09;2024-04;eco2;20.00;20.00;0.00
sirrosteste_UCS_AMV-09;2024-04;etvoc;403.00;403.00;401.00
sirrosteste_UCS_AMV-09;2024-01;temperatura;27.90;27.46;26.90
sirrosteste_UCS_AMV-09;2024-01;umidade;71.10;69.26;64.90
sirrosteste_UCS_AMV-09;2024-01;luminosidade;83.70;5.56;0.00
sirrosteste_UCS_AMV-09;2024-01;ruido;102.90;48.13;39.60
sirrosteste_UCS_AMV-09;2024-01;eco2;60.00;10.76;0.00
sirrosteste_UCS_AMV-09;2024-01;etvoc;798.00;475.31;400.00
sirrosteste_UCS_AMV-10;2025-03;temperatura;35.20;24.68;16.00
sirrosteste_UCS_AMV-10;2025-03;umidade;93.60;65.18;35.70
sirrosteste_UCS_AMV-10;2025-03;luminosidade;148.70;29.76;0.00
sirrosteste_UCS_AMV-10;2025-03;ruido;108.10;71.91;43.60
sirrosteste_UCS_AMV-10;2025-03;eco2;202.00;6.61;0.00
sirrosteste_UCS_AMV-10;2025-03;etvoc;1544.00;447.05;400.00
sirrosteste_UCS_AMV-10;2025-02;temperatura;37.50;27.20;20.10
sirrosteste_UCS_AMV-10;2025-02;umidade;87.50;62.16;33.00
sirrosteste_UCS_AMV-10;2025-02;luminosidade;286.50;39.71;0.00
sirrosteste_UCS_AMV-10;2025-02;ruido;108.60;70.86;44.60
sirrosteste_UCS_AMV-10;2025-02;eco2;224.00;7.56;0.00
sirrosteste_UCS_AMV-10;2025-02;etvoc;1573.00;405.69;400.00
sirrosteste_UCS_AMV-10;2025-01;temperatura;39.50;24.79;16.80
sirrosteste_UCS_AMV-10;2025-01;umidade;88.20;62.73;28.90
sirrosteste_UCS_AMV-10;2025-01;luminosidade;696.10;46.10;0.00
sirrosteste_UCS_AMV-10;2025-01;ruido;107.30;69.83;42.90
sirrosteste_UCS_AMV-10;2025-01;eco2;533.00;2.51;0.00
sirrosteste_UCS_AMV-10;2025-01;etvoc;1862.00;420.05;400.00
sirrosteste_UCS_AMV-10;2024-12;temperatura;38.70;22.05;13.50
sirrosteste_UCS_AMV-10;2024-12;umidade;95.40;66.35;29.30
sirrosteste_UCS_AMV-10;2024-12;luminosidade;701.30;42.40;0.00
sirrosteste_UCS_AMV-10;2024-12;ruido;113.80;70.95;41.60
sirrosteste_UCS_AMV-10;2024-12;eco2;268.00;1.76;0.00
sirrosteste_UCS_AMV-10;2024-12;etvoc;1622.00;414.75;400.00
sirrosteste_UCS_AMV-10;2024-11;temperatura;41.60;22.40;12.50
sirrosteste_UCS_AMV-10;2024-11;umidade;92.10;64.90;26.90
sirrosteste_UCS_AMV-10;2024-11;luminosidade;503.30;40.12;0.00
sirrosteste_UCS_AMV-10;2024-11;ruido;115.50;72.10;43.10
sirrosteste_UCS_AMV-10;2024-11;eco2;264.00;6.09;0.00
sirrosteste_UCS_AMV-10;2024-11;etvoc;1621.00;417.50;400.00
sirrosteste_UCS_AMV-10;2024-10;temperatura;32.20;19.77;8.60
sirrosteste_UCS_AMV-10;2024-10;umidade;99.90;69.19;30.20
sirrosteste_UCS_AMV-10;2024-10;luminosidade;152.40;29.41;0.00
sirrosteste_UCS_AMV-10;2024-10;ruido;113.70;73.17;44.50
sirrosteste_UCS_AMV-10;2024-10;eco2;999.00;4.10;0.00
sirrosteste_UCS_AMV-10;2024-10;etvoc;2136.00;428.34;400.00
sirrosteste_UCS_AMV-10;2024-09;temperatura;30.40;19.40;5.00
sirrosteste_UCS_AMV-10;2024-09;umidade;99.90;67.56;34.20
sirrosteste_UCS_AMV-10;2024-09;luminosidade;115.10;24.34;0.00
sirrosteste_UCS_AMV-10;2024-09;ruido;120.00;72.90;47.90
sirrosteste_UCS_AMV-10;2024-09;eco2;20.00;15.51;0.00
sirrosteste_UCS_AMV-10;2024-09;etvoc;442.00;403.02;401.00
sirrosteste_UCS_AMV-10;2024-08;temperatura;30.30;15.63;2.80
sirrosteste_UCS_AMV-10;2024-08;umidade;96.20;68.06;33.50
sirrosteste_UCS_AMV-10;2024-08;luminosidade;109.90;17.44;0.00
sirrosteste_UCS_AMV-10;2024-08;ruido;115.20;72.69;43.80
sirrosteste_UCS_AMV-10;2024-08;eco2;1165.00;14.58;0.00
sirrosteste_UCS_AMV-10;2024-08;etvoc;2211.00;437.18;400.00
sirrosteste_UCS_AMV-10;2024-07;temperatura;23.20;12.43;2.90
sirrosteste_UCS_AMV-10;2024-07;umidade;99.90;78.02;35.00
sirrosteste_UCS_AMV-10;2024-07;luminosidade;107.90;14.59;0.00
sirrosteste_UCS_AMV-10;2024-07;ruido;110.30;72.28;43.80
sirrosteste_UCS_AMV-10;2024-07;eco2;1191.00;21.31;0.00
sirrosteste_UCS_AMV-10;2024-07;etvoc;2221.00;493.08;400.00
sirrosteste_UCS_AMV-10;2024-06;temperatura;13.00;7.96;0.80
sirrosteste_UCS_AMV-10;2024-06;umidade;97.40;71.76;38.40
sirrosteste_UCS_AMV-10;2024-06;luminosidade;88.20;13.77;0.00
sirrosteste_UCS_AMV-10;2024-06;ruido;106.70;71.65;47.60
sirrosteste_UCS_AMV-10;2024-06;eco2;927.00;1.58;0.00
sirrosteste_UCS_AMV-10;2024-06;etvoc;2102.00;408.42;400.00
sirrosteste_UCS_AMV-10;2024-05;temperatura;27.50;19.41;13.60
sirrosteste_UCS_AMV-10;2024-05;umidade;99.90;84.28;46.70
sirrosteste_UCS_AMV-10;2024-05;luminosidade;119.20;11.62;0.00
sirrosteste_UCS_AMV-10;2024-05;ruido;120.00;72.69;47.40
sirrosteste_UCS_AMV-10;2024-05;eco2;1193.00;264.97;0.00
sirrosteste_UCS_AMV-10;2024-05;etvoc;2225.00;998.56;400.00
sirrosteste_UCS_AMV-10;2024-04;temperatura;28.30;21.46;15.70
sirrosteste_UCS_AMV-10;2024-04;umidade;96.60;69.34;49.40
sirrosteste_UCS_AMV-10;2024-04;luminosidade;130.30;5.11;0.00
sirrosteste_UCS_AMV-10;2024-04;ruido;120.00;63.71;40.90
sirrosteste_UCS_AMV-10;2024-04;eco2;1186.00;82.72;0.00
sirrosteste_UCS_AMV-10;2024-04;etvoc;2221.00;748.57;400.00
sirrosteste_UCS_AMV-10;2023-10;temperatura;24.90;22.47;18.80
sirrosteste_UCS_AMV-10;2023-10;umidade;74.20;64.08;57.40
sirrosteste_UCS_AMV-10;2023-10;luminosidade;143.00;1.26;0.00
sirrosteste_UCS_AMV-10;2023-10;ruido;112.70;68.74;50.30
sirrosteste_UCS_AMV-10;2023-10;eco2;4556.00;102.79;0.00
sirrosteste_UCS_AMV-10;2023-10;etvoc;3801.00;718.76;400.00
sirrosteste_UCS_AMV-10;2023-09;temperatura;29.00;21.90;16.40
sirrosteste_UCS_AMV-10;2023-09;umidade;73.80;64.62;45.70
sirrosteste_UCS_AMV-10;2023-09;luminosidade;52.60;8.84;0.00
sirrosteste_UCS_AMV-10;2023-09;ruido;113.70;70.66;53.30
sirrosteste_UCS_AMV-10;2023-09;eco2;3147.00;841.01;0.00
sirrosteste_UCS_AMV-10;2023-09;etvoc;3141.00;1654.49;400.00
sirrosteste_UCS_AMV-10;2023-05;temperatura;22.10;21.36;18.70
sirrosteste_UCS_AMV-10;2023-05;umidade;96.80;75.74;74.80
sirrosteste_UCS_AMV-10;2023-05;luminosidade;801.70;50.90;0.00
sirrosteste_UCS_AMV-10;2023-05;ruido;120.00;60.72;42.90
sirrosteste_UCS_AMV-10;2023-05;eco2;187.00;20.46;0.00
sirrosteste_UCS_AMV-10;2023-05;etvoc;2205.00;557.16;400.00
sirrosteste_UCS_AMV-10;2023-04;temperatura;26.60;17.09;16.10
sirrosteste_UCS_AMV-10;2023-04;umidade;64.30;60.78;47.90
sirrosteste_UCS_AMV-10;2023-04;luminosidade;2055.80;123.76;0.00
sirrosteste_UCS_AMV-10;2023-04;ruido;113.60;59.46;42.80
sirrosteste_UCS_AMV-10;2023-04;eco2;255.00;43.11;0.00
sirrosteste_UCS_AMV-10;2023-04;etvoc;1586.00;686.74;400.00
sirrosteste_UCS_AMV-11;2025-03;temperatura;22.90;17.78;16.80
sirrosteste_UCS_AMV-11;2025-03;umidade;99.90;79.67;75.50
sirrosteste_UCS_AMV-11;2025-03;luminosidade;7924.60;955.92;0.00
sirrosteste_UCS_AMV-11;2025-03;ruido;120.00;72.49;44.10
sirrosteste_UCS_AMV-11;2025-03;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-11;2025-03;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-11;2025-02;temperatura;17.80;17.80;17.30
sirrosteste_UCS_AMV-11;2025-02;umidade;76.00;76.00;75.50
sirrosteste_UCS_AMV-11;2025-02;luminosidade;9163.80;1157.17;0.00
sirrosteste_UCS_AMV-11;2025-02;ruido;120.00;72.53;45.50
sirrosteste_UCS_AMV-11;2025-02;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-11;2025-02;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-11;2025-01;temperatura;17.80;17.80;17.30
sirrosteste_UCS_AMV-11;2025-01;umidade;76.00;76.00;75.50
sirrosteste_UCS_AMV-11;2025-01;luminosidade;12877.00;1566.43;0.00
sirrosteste_UCS_AMV-11;2025-01;ruido;120.00;72.22;43.80
sirrosteste_UCS_AMV-11;2025-01;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-11;2025-01;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-11;2024-12;temperatura;17.80;17.80;17.30
sirrosteste_UCS_AMV-11;2024-12;umidade;76.00;76.00;75.50
sirrosteste_UCS_AMV-11;2024-12;luminosidade;11330.20;1592.80;0.00
sirrosteste_UCS_AMV-11;2024-12;ruido;120.00;73.11;49.80
sirrosteste_UCS_AMV-11;2024-12;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-11;2024-12;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-11;2024-11;temperatura;17.80;17.80;17.30
sirrosteste_UCS_AMV-11;2024-11;umidade;76.00;76.00;75.50
sirrosteste_UCS_AMV-11;2024-11;luminosidade;11380.00;1582.94;0.00
sirrosteste_UCS_AMV-11;2024-11;ruido;120.00;73.38;46.10
sirrosteste_UCS_AMV-11;2024-11;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-11;2024-11;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-11;2024-10;temperatura;17.80;17.80;17.30
sirrosteste_UCS_AMV-11;2024-10;umidade;76.00;76.00;75.50
sirrosteste_UCS_AMV-11;2024-10;luminosidade;8087.80;1051.55;0.00
sirrosteste_UCS_AMV-11;2024-10;ruido;120.00;73.71;51.40
sirrosteste_UCS_AMV-11;2024-10;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-11;2024-10;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-11;2024-09;temperatura;22.50;15.15;8.40
sirrosteste_UCS_AMV-11;2024-09;umidade;99.90;71.29;56.60
sirrosteste_UCS_AMV-11;2024-09;luminosidade;6716.10;953.81;0.00
sirrosteste_UCS_AMV-11;2024-09;ruido;120.00;73.11;48.90
sirrosteste_UCS_AMV-11;2024-09;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-11;2024-09;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-11;2024-08;temperatura;35.00;15.31;2.20
sirrosteste_UCS_AMV-11;2024-08;umidade;98.20;88.69;29.90
sirrosteste_UCS_AMV-11;2024-08;luminosidade;8054.20;754.98;0.00
sirrosteste_UCS_AMV-11;2024-08;ruido;113.40;72.79;46.20
sirrosteste_UCS_AMV-11;2024-08;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-11;2024-08;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-11;2024-07;temperatura;16.60;16.60;16.60
sirrosteste_UCS_AMV-11;2024-07;umidade;98.20;98.20;96.10
sirrosteste_UCS_AMV-11;2024-07;luminosidade;5926.70;590.71;0.00
sirrosteste_UCS_AMV-11;2024-07;ruido;120.00;72.79;46.90
sirrosteste_UCS_AMV-11;2024-07;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-11;2024-07;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-11;2024-06;temperatura;16.60;16.60;16.10
sirrosteste_UCS_AMV-11;2024-06;umidade;98.20;98.20;96.10
sirrosteste_UCS_AMV-11;2024-06;luminosidade;4689.40;523.09;0.00
sirrosteste_UCS_AMV-11;2024-06;ruido;114.60;72.78;49.60
sirrosteste_UCS_AMV-11;2024-06;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-11;2024-06;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-11;2024-05;temperatura;24.60;16.85;16.60
sirrosteste_UCS_AMV-11;2024-05;umidade;99.80;97.65;72.40
sirrosteste_UCS_AMV-11;2024-05;luminosidade;7025.70;579.74;0.00
sirrosteste_UCS_AMV-11;2024-05;ruido;114.70;72.83;47.80
sirrosteste_UCS_AMV-11;2024-05;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-11;2024-05;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-11;2024-04;temperatura;35.30;18.09;0.00
sirrosteste_UCS_AMV-11;2024-04;umidade;99.90;67.51;0.00
sirrosteste_UCS_AMV-11;2024-04;luminosidade;9277.70;1050.00;0.00
sirrosteste_UCS_AMV-11;2024-04;ruido;120.00;72.46;49.50
sirrosteste_UCS_AMV-11;2024-04;eco2;190.00;20.03;15.00
sirrosteste_UCS_AMV-11;2024-04;etvoc;1490.00;403.29;403.00
sirrosteste_UCS_AMV-11;2024-03;temperatura;37.30;25.04;0.00
sirrosteste_UCS_AMV-11;2024-03;umidade;99.90;61.53;0.00
sirrosteste_UCS_AMV-11;2024-03;luminosidade;9843.50;405.22;0.00
sirrosteste_UCS_AMV-11;2024-03;ruido;120.00;61.87;41.60
sirrosteste_UCS_AMV-11;2024-03;eco2;2504.00;26.94;0.00
sirrosteste_UCS_AMV-11;2024-03;etvoc;2833.00;536.83;400.00
sirrosteste_UCS_AMV-11;2023-10;temperatura;31.90;22.35;21.70
sirrosteste_UCS_AMV-11;2023-10;umidade;70.00;60.35;41.40
sirrosteste_UCS_AMV-11;2023-10;luminosidade;5056.80;333.17;0.00
sirrosteste_UCS_AMV-11;2023-10;ruido;120.00;59.08;42.20
sirrosteste_UCS_AMV-11;2023-10;eco2;0.00;0.00;0.00
sirrosteste_UCS_AMV-11;2023-10;etvoc;400.00;400.00;400.00
sirrosteste_UCS_AMV-11;2023-05;temperatura;26.00;23.71;21.80
sirrosteste_UCS_AMV-11;2023-05;umidade;71.40;56.47;49.80
sirrosteste_UCS_AMV-11;2023-05;luminosidade;212.50;8.63;0.00
sirrosteste_UCS_AMV-11;2023-05;ruido;104.60;72.80;53.00
sirrosteste_UCS_AMV-11;2023-05;eco2;255.00;13.70;0.00
sirrosteste_UCS_AMV-11;2023-05;etvoc;1790.00;527.38;400.00
sirrosteste_UCS_AMV-11;2023-04;temperatura;30.90;21.25;12.60
sirrosteste_UCS_AMV-11;2023-04;umidade;69.80;58.93;33.50
sirrosteste_UCS_AMV-11;2023-04;luminosidade;8000.80;206.70;0.00
sirrosteste_UCS_AMV-11;2023-04;ruido;115.70;59.59;41.50
sirrosteste_UCS_AMV-11;2023-04;eco2;50.00;0.29;0.00
sirrosteste_UCS_AMV-11;2023-04;etvoc;1022.00;454.25;400.00
sirrosteste_UCS_AMV-11;2023-03;temperatura;31.80;24.49;21.10
sirrosteste_UCS_AMV-11;2023-03;umidade;67.50;60.09;40.10
sirrosteste_UCS_AMV-11;2023-03;luminosidade;8625.80;354.24;0.00
sirrosteste_UCS_AMV-11;2023-03;ruido;95.70;58.19;41.60
sirrosteste_UCS_AMV-11;2023-03;eco2;0.00;0.00;0.00
sirrosteste_UCS_AMV-11;2023-03;etvoc;768.00;445.30;400.00
sirrosteste_UCS_AMV-12;2024-08;temperatura;41.10;19.40;11.70
sirrosteste_UCS_AMV-12;2024-08;umidade;85.30;63.97;27.40
sirrosteste_UCS_AMV-12;2024-08;luminosidade;3236.50;244.74;2.00
sirrosteste_UCS_AMV-12;2024-08;ruido;101.60;77.50;56.10
sirrosteste_UCS_AMV-12;2024-08;eco2;1194.00;108.89;0.00
sirrosteste_UCS_AMV-12;2024-08;etvoc;2226.00;668.50;401.00
sirrosteste_UCS_AMV-12;2024-07;temperatura;37.90;12.40;0.60
sirrosteste_UCS_AMV-12;2024-07;umidade;90.70;73.07;22.00
sirrosteste_UCS_AMV-12;2024-07;luminosidade;4802.00;129.05;0.00
sirrosteste_UCS_AMV-12;2024-07;ruido;120.00;84.30;52.60
sirrosteste_UCS_AMV-12;2024-07;eco2;1194.00;99.81;0.00
sirrosteste_UCS_AMV-12;2024-07;etvoc;2226.00;673.86;400.00
